'5.1.0, Vijeo-Designer 6.2.6 CSV output
Type,Name,Data Type,Data Source,Dimension,Description,Initial Value,NumofBytes,Data Sharing,Alarm,Language1 ID,Alarm Message,Language2 ID,Alarm Message,Alarm Type,Trigger Condition,Deadband,Target,LoLo\Lo\Hi\HiHi,Minor,Major,Alarm Group,Severity,Vibration Pattern,Vibration Time,Sound File,Play Mode,Scan Group,Device Address,Bit Number,Data Format,Signed,Data Length,Offset Bit No,Bit Width,InputRange,Min,Max,DataScaling,RawMin,RawMax,ScaledMin,ScaledMax,IndirectEnabled,IndirectAddress,Retentive,LoggingGroup,LogUserOperationsOnVariable
Folder,SINAMICS_V20_VAR,,,,"",
Variable,SINAMICS_V20_VAR.ACCEL_TIME,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40011",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DECEL_TIME,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40012",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_OUT_1,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40014",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_OUT_2,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40015",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.REF_FREQ,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40016",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.PID_UP_LMT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40017",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.PID_LO_LMT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40018",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.P_GAIN,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40019",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.I_GAIN,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40020",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.D_GAIN,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40021",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.FEEDBK_GAIN,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40022",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.LOW_PASS,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40023",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.SPEED,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40025",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.CURRENT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40026",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.TORQUE,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40027",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.ACTUAL_PWR,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40028",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
